content	geometry	method	quality	cpu_sha256	nvdec_sha256	cpu_bytes	nvdec_bytes	nvdec_selected	decline_reason	cpu_json	nvdec_json
graphic	odd-257x255	6	75	91407d89d7d149e9bd209e04ccfcfb3cbf8663eb516d0d79d2293d54e7a03276	91407d89d7d149e9bd209e04ccfcfb3cbf8663eb516d0d79d2293d54e7a03276	4880	4880	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":75,"parse_ns":141,"decode_ns":565967,"device_handoff_ns":0,"webp_encode_ns":140608846,"metadata_ns":51,"total_ns":141175765,"images_per_second":7.083369,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4880}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":75,"parse_ns":220,"decode_ns":552362,"device_handoff_ns":0,"webp_encode_ns":11405164,"metadata_ns":50,"total_ns":139299389,"images_per_second":7.178782,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4880}
graphic	odd-257x255	6	98	70a465ea0715508eda3854b53da6efe5d61d4a04f2dca8fc72ea5a0446ae9a51	70a465ea0715508eda3854b53da6efe5d61d4a04f2dca8fc72ea5a0446ae9a51	7508	7508	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":98,"parse_ns":140,"decode_ns":560658,"device_handoff_ns":0,"webp_encode_ns":144190885,"metadata_ns":90,"total_ns":144752464,"images_per_second":6.908345,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":7508}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":6,"quality":98,"parse_ns":141,"decode_ns":561539,"device_handoff_ns":0,"webp_encode_ns":12691888,"metadata_ns":80,"total_ns":142173698,"images_per_second":7.033650,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":7508}
photo	tiny-17x13	0	25	e012e13117a833cd560d2fc3d367934e5cc217bc8ae38082a25dd507ffa856bf	e012e13117a833cd560d2fc3d367934e5cc217bc8ae38082a25dd507ffa856bf	96	96	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":0,"quality":25,"parse_ns":140,"decode_ns":57698,"device_handoff_ns":0,"webp_encode_ns":133624579,"metadata_ns":80,"total_ns":133683479,"images_per_second":7.480356,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":96}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":0,"quality":25,"parse_ns":431,"decode_ns":43722,"device_handoff_ns":0,"webp_encode_ns":1420994,"metadata_ns":50,"total_ns":129717300,"images_per_second":7.709072,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":96}
photo	tiny-17x13	0	75	368464a556a81c95810c2dc98e441cfff99366aba7d2474882f77d7e0ae6d955	368464a556a81c95810c2dc98e441cfff99366aba7d2474882f77d7e0ae6d955	120	120	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":0,"quality":75,"parse_ns":141,"decode_ns":52839,"device_handoff_ns":0,"webp_encode_ns":130513177,"metadata_ns":120,"total_ns":130567128,"images_per_second":7.658896,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":120}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":0,"quality":75,"parse_ns":130,"decode_ns":48140,"device_handoff_ns":0,"webp_encode_ns":1430392,"metadata_ns":40,"total_ns":135826813,"images_per_second":7.362317,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":120}
photo	tiny-17x13	0	98	fbca6a16fffc3172d707aed4eb37d4f106476ffcf0c23e3b686bc03f11ed2619	fbca6a16fffc3172d707aed4eb37d4f106476ffcf0c23e3b686bc03f11ed2619	164	164	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":0,"quality":98,"parse_ns":140,"decode_ns":52999,"device_handoff_ns":0,"webp_encode_ns":130512306,"metadata_ns":40,"total_ns":130566296,"images_per_second":7.658944,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":164}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":0,"quality":98,"parse_ns":211,"decode_ns":40946,"device_handoff_ns":0,"webp_encode_ns":1384757,"metadata_ns":40,"total_ns":135182409,"images_per_second":7.397412,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":164}
photo	tiny-17x13	1	25	941939c0cf8de2060f51cc0382fc979490f57a117536330361f377735d6346e5	941939c0cf8de2060f51cc0382fc979490f57a117536330361f377735d6346e5	96	96	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":1,"quality":25,"parse_ns":451,"decode_ns":52678,"device_handoff_ns":0,"webp_encode_ns":132163510,"metadata_ns":61,"total_ns":132217351,"images_per_second":7.563304,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":96}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":1,"quality":25,"parse_ns":141,"decode_ns":36849,"device_handoff_ns":0,"webp_encode_ns":1403421,"metadata_ns":40,"total_ns":134691151,"images_per_second":7.424393,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":96}
photo	tiny-17x13	1	75	11bf64453a990cd55d5cb3fdbd5b90e2d5cb035f5eac750c8af7a0cacf01099b	11bf64453a990cd55d5cb3fdbd5b90e2d5cb035f5eac750c8af7a0cacf01099b	118	118	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":1,"quality":75,"parse_ns":140,"decode_ns":56205,"device_handoff_ns":0,"webp_encode_ns":135956044,"metadata_ns":40,"total_ns":136013181,"images_per_second":7.352229,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":118}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":1,"quality":75,"parse_ns":190,"decode_ns":41207,"device_handoff_ns":0,"webp_encode_ns":1414412,"metadata_ns":50,"total_ns":129601253,"images_per_second":7.715975,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":118}
photo	tiny-17x13	1	98	45cd8faf38b79ccd8901dd96e58250edc1deb3852d68bb6f7b4a3a9cb42f233a	45cd8faf38b79ccd8901dd96e58250edc1deb3852d68bb6f7b4a3a9cb42f233a	164	164	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":1,"quality":98,"parse_ns":180,"decode_ns":55765,"device_handoff_ns":0,"webp_encode_ns":130575443,"metadata_ns":120,"total_ns":130632109,"images_per_second":7.655086,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":164}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":1,"quality":98,"parse_ns":171,"decode_ns":40766,"device_handoff_ns":0,"webp_encode_ns":1407770,"metadata_ns":40,"total_ns":135118590,"images_per_second":7.400906,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":164}
photo	tiny-17x13	2	25	d7467489974063fc1ca7bf9c272aff0cdad81a4686863fd4a3b359e457bfc201	d7467489974063fc1ca7bf9c272aff0cdad81a4686863fd4a3b359e457bfc201	96	96	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":2,"quality":25,"parse_ns":181,"decode_ns":57317,"device_handoff_ns":0,"webp_encode_ns":130370721,"metadata_ns":50,"total_ns":130428980,"images_per_second":7.667008,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":96}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":2,"quality":25,"parse_ns":180,"decode_ns":37039,"device_handoff_ns":0,"webp_encode_ns":1389385,"metadata_ns":50,"total_ns":134677485,"images_per_second":7.425146,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":96}
photo	tiny-17x13	2	75	d6e364a2cc80f1e1433fa54b067f5202ca80a6f852599cda3dbbb188d1ffc03c	d6e364a2cc80f1e1433fa54b067f5202ca80a6f852599cda3dbbb188d1ffc03c	112	112	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":2,"quality":75,"parse_ns":180,"decode_ns":48201,"device_handoff_ns":0,"webp_encode_ns":133726289,"metadata_ns":50,"total_ns":133775501,"images_per_second":7.475210,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":112}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":2,"quality":75,"parse_ns":180,"decode_ns":42500,"device_handoff_ns":0,"webp_encode_ns":1376611,"metadata_ns":40,"total_ns":133859978,"images_per_second":7.470493,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":112}
photo	tiny-17x13	2	98	781628f734a087d802a5f055918fc3253379cee09b91ed5642a4d7331982acbf	781628f734a087d802a5f055918fc3253379cee09b91ed5642a4d7331982acbf	164	164	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":2,"quality":98,"parse_ns":150,"decode_ns":53159,"device_handoff_ns":0,"webp_encode_ns":135945474,"metadata_ns":40,"total_ns":135999565,"images_per_second":7.352965,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":164}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":2,"quality":98,"parse_ns":140,"decode_ns":40556,"device_handoff_ns":0,"webp_encode_ns":1432015,"metadata_ns":40,"total_ns":128481742,"images_per_second":7.783207,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":164}
photo	tiny-17x13	3	25	380511c96c9cac15ff0049c3af91fa6905a973abafb41065756675bd0468682f	380511c96c9cac15ff0049c3af91fa6905a973abafb41065756675bd0468682f	92	92	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":3,"quality":25,"parse_ns":150,"decode_ns":48621,"device_handoff_ns":0,"webp_encode_ns":132828692,"metadata_ns":40,"total_ns":132878255,"images_per_second":7.525686,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":92}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":3,"quality":25,"parse_ns":140,"decode_ns":46808,"device_handoff_ns":0,"webp_encode_ns":2610486,"metadata_ns":40,"total_ns":129886025,"images_per_second":7.699058,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":92}
photo	tiny-17x13	3	75	b51da5592f8cacd137036501b9e4eef3b6ff6cac39ee12176163b8b29d492368	b51da5592f8cacd137036501b9e4eef3b6ff6cac39ee12176163b8b29d492368	102	102	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":3,"quality":75,"parse_ns":141,"decode_ns":48721,"device_handoff_ns":0,"webp_encode_ns":136440068,"metadata_ns":80,"total_ns":136489641,"images_per_second":7.326563,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":102}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":3,"quality":75,"parse_ns":150,"decode_ns":42469,"device_handoff_ns":0,"webp_encode_ns":2577765,"metadata_ns":40,"total_ns":129831915,"images_per_second":7.702266,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":102}
photo	tiny-17x13	3	98	41c7860f37a7e7887c59eacf7f328fb7e33b72cf0613c14e5b6b082e5eb9507b	41c7860f37a7e7887c59eacf7f328fb7e33b72cf0613c14e5b6b082e5eb9507b	150	150	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":3,"quality":98,"parse_ns":190,"decode_ns":52327,"device_handoff_ns":0,"webp_encode_ns":135291974,"metadata_ns":50,"total_ns":135345263,"images_per_second":7.388511,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":150}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":3,"quality":98,"parse_ns":140,"decode_ns":40626,"device_handoff_ns":0,"webp_encode_ns":2646634,"metadata_ns":40,"total_ns":130560044,"images_per_second":7.659311,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":150}
photo	tiny-17x13	4	25	90937058e2c32e8b0107b07fdb161899da38e0c04dae5a82ad61230c65e9c876	90937058e2c32e8b0107b07fdb161899da38e0c04dae5a82ad61230c65e9c876	94	94	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":4,"quality":25,"parse_ns":140,"decode_ns":55563,"device_handoff_ns":0,"webp_encode_ns":141299705,"metadata_ns":90,"total_ns":141356141,"images_per_second":7.074330,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":94}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":4,"quality":25,"parse_ns":140,"decode_ns":38903,"device_handoff_ns":0,"webp_encode_ns":2602280,"metadata_ns":40,"total_ns":137460083,"images_per_second":7.274839,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":94}
photo	tiny-17x13	4	75	2344a55db92a9a29f0b3179dde67c82b38446a3c003fb7777d6d09d50ada2974	2344a55db92a9a29f0b3179dde67c82b38446a3c003fb7777d6d09d50ada2974	104	104	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":4,"quality":75,"parse_ns":140,"decode_ns":51286,"device_handoff_ns":0,"webp_encode_ns":135886935,"metadata_ns":150,"total_ns":135939102,"images_per_second":7.356235,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":104}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":4,"quality":75,"parse_ns":150,"decode_ns":54352,"device_handoff_ns":0,"webp_encode_ns":2657494,"metadata_ns":40,"total_ns":130838495,"images_per_second":7.643011,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":104}
photo	tiny-17x13	4	98	41c7860f37a7e7887c59eacf7f328fb7e33b72cf0613c14e5b6b082e5eb9507b	41c7860f37a7e7887c59eacf7f328fb7e33b72cf0613c14e5b6b082e5eb9507b	150	150	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":4,"quality":98,"parse_ns":150,"decode_ns":54852,"device_handoff_ns":0,"webp_encode_ns":134917173,"metadata_ns":130,"total_ns":134972947,"images_per_second":7.408892,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":150}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":4,"quality":98,"parse_ns":150,"decode_ns":42549,"device_handoff_ns":0,"webp_encode_ns":2615556,"metadata_ns":50,"total_ns":129906694,"images_per_second":7.697833,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":150}
photo	tiny-17x13	5	25	4f9a5c0fc6ad3c34bdb99043a7754b0ed349593dcf663ef1647a94a241c2bd25	4f9a5c0fc6ad3c34bdb99043a7754b0ed349593dcf663ef1647a94a241c2bd25	90	90	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":25,"parse_ns":181,"decode_ns":52288,"device_handoff_ns":0,"webp_encode_ns":136566955,"metadata_ns":40,"total_ns":136620114,"images_per_second":7.319566,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":90}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":25,"parse_ns":180,"decode_ns":40976,"device_handoff_ns":0,"webp_encode_ns":2691628,"metadata_ns":40,"total_ns":133395000,"images_per_second":7.496533,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":90}
photo	tiny-17x13	5	75	349ebc5888b9fdcbce10e643f65f1d40ea3f9d52aa5a7fdaf7910095c7fa013f	349ebc5888b9fdcbce10e643f65f1d40ea3f9d52aa5a7fdaf7910095c7fa013f	104	104	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":75,"parse_ns":181,"decode_ns":54101,"device_handoff_ns":0,"webp_encode_ns":131803968,"metadata_ns":50,"total_ns":131858931,"images_per_second":7.583862,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":104}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":75,"parse_ns":141,"decode_ns":40405,"device_handoff_ns":0,"webp_encode_ns":2663686,"metadata_ns":40,"total_ns":133182964,"images_per_second":7.508468,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":104}
photo	tiny-17x13	5	98	5dc3032875c1d13a4b5ba0d5c9b467f124197650ec104cf1c438e073b937fbcb	5dc3032875c1d13a4b5ba0d5c9b467f124197650ec104cf1c438e073b937fbcb	148	148	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":98,"parse_ns":141,"decode_ns":59251,"device_handoff_ns":0,"webp_encode_ns":131683984,"metadata_ns":40,"total_ns":131743956,"images_per_second":7.590481,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":148}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":5,"quality":98,"parse_ns":180,"decode_ns":47770,"device_handoff_ns":0,"webp_encode_ns":2731031,"metadata_ns":50,"total_ns":130750580,"images_per_second":7.648150,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":148}
